"(3, 13, 263)",[-5.04003472 -5.01175699 -5.02558253 -5.14888699]
"(3, 11, 243)",[-4.38585316 -4.38148229 -4.33291149 -4.36756624]
"(3, 12, 283)",[-8.08655011 -4.79921504 -4.73823775 -4.81548355]
"(-3, 18, 360)",[-9.55090242 -5.86836071 -5.95932216 -6.06887439]
"(1, 17, 362)",[-7.25617863 -7.26505453 -7.21830101 -7.23634479]
"(4, 17, 364)",[-6.96112005 -6.91539118 -6.86630551 -6.90331971]
"(2, 19, 383)",[ -7.41712567  -7.35136832  -7.30171729 -16.24856999]
"(3, 19, 384)",[ -6.89229644  -6.78099349  -6.7713942  -16.24858799]
"(3, 19, 385)",[ -5.65413423  -5.69145707  -5.4877616  -10.22217306]
"(2, 19, 384)",[ -6.13870252  -6.13902459  -6.13275375 -12.13846019]
"(3, 18, 363)",[-7.60178938 -7.45863479 -7.42843183 -7.4683238 ]
"(2, 15, 343)",[-6.35468608 -6.32707875 -6.28276196 -6.35918039]
"(1, 14, 341)",[ -6.86975013  -6.85854314 -10.98547464  -6.82989796]
"(1, 16, 381)",[ -7.43046401  -7.25791836  -7.324789   -15.89552999]
"(0, 16, 381)",[ -6.78153067  -6.6345665   -6.40137916 -13.26920232]
"(1, 17, 343)",[-5.5552873  -5.58164711 -5.53319307 -5.53897485]
"(0, 16, 342)",[-6.02116926 -6.03213532 -9.52829455 -6.03460227]
"(9, -19, 16)",[ 0. -2.  0.  0.]
"(-6, 0, 380)",[-2.         -0.43867421 -0.478459   -2.01881   ]
"(-6, -1, 360)",[-2.        -0.1999    -0.19      -0.1278091]
"(-5, -2, 340)",[-2.       -0.1      -2.       -0.126829]
"(-5, 1, 380)",[-3.80891    -0.1         1.15358971 -2.        ]
"(-4, 1, 381)",[-0.23053313 -0.19       -0.19       -2.        ]
"(-3, 0, 361)",[-0.27605641 -0.271      -0.271      -0.30108351]
"(-2, -1, 362)",[-0.1        -0.1        -0.1         0.11450827]
"(-4, -1, 361)",[-0.21558837 -0.19       -0.19       -0.1999    ]
"(-4, 0, 381)",[-0.18479188 -0.26395129 -0.231895   -2.0099    ]
"(-4, 0, 361)",[ 1.71146021 -0.1         0.          0.        ]
"(-2, 0, 362)",[ 5.1854897  0.        -0.1        0.       ]
"(-1, -1, 342)",[-0.1  0.   0.   0. ]
"(-2, 0, 341)",[-0.1        -0.1        -3.42278595  4.96295417]
"(-2, 0, 342)",[-0.1  13.55 -2.    0.  ]
"(-5, 2, 380)",[-2.       -0.19     -0.216829 -2.      ]
"(-4, 1, 382)",[-0.1  0.   0.   0. ]
"(-4, 0, 380)",[-2.0099      0.09806688 -0.1        -2.01881   ]
"(-3, 0, 381)",[-0.26312153 -0.26857596 -0.3362573  -2.        ]
